canton,city,name_fr,cuisine_type,price_range,avg_rating,review_count,phone,email,website,is_published,is_featured,claim_status,address,postal_code,slug,id,merchant_id
jura,Delémont,La Grande Ecluse,suisse,1,4.6,5,+41 32 422 75 98,,,true,false,unclaimed,Rue de la Maltiere 10,2800,la-grande-ecluse-delemont,71ee90db-0ea6-43dd-a160-109cef21390f,
jura,Porrentruy,Lanta Thai Cuisine,thai,2,4.8,5,+41 32 467 16 44,lantathaicuisine@gmail.com,,true,false,unclaimed,Grand-Rue 6,2900,lanta-thai-porrentruy,f30e0d4b-bbd8-4630-894b-a645c4f61792,
jura,Alle,Le Cheval Blanc Chez Paco,italien,2,4.8,5,+41 32 471 49 45,info@chezpaco.ch,https://chezpaco.ch,true,false,unclaimed,Route de Porrentruy 3,2942,le-cheval-blanc-chez-paco-alle,d80806e4-5ecd-4c7f-afaf-aa96d22f12f6,
jura,Porrentruy,Le Terminus,francais,3,4.8,5,+41 32 466 26 43,info@leterminus.ch,https://leterminus.ch,true,false,unclaimed,Rue du Jura 31,2900,le-terminus-porrentruy,d60d0f84-c736-442f-a7d0-4af4f7c8cc10,
jura,Le Noirmont,Les Chatons,francais,2,4.8,5,+41 32 951 20 35,,,false,false,unclaimed,Les Barrieres 16,2340,les-chatons-le-noirmont,02c1d66a-6d7c-4244-a62e-fef100746229,
jura,Delémont,Maison des Brochettes,suisse,2,4.4,5,+41 32 423 00 10,,,true,false,unclaimed,Rue de la Maltiere 2,2800,maison-des-brochettes-delemont,b5b9484c-f939-4c12-93d2-89c26320e3e5,
jura,Le Noirmont,Maison Wenger,gastronomique,4,5,5,+41 32 957 66 33,info@maisonwenger.ch,https://maisonwenger.ch,true,true,unclaimed,Rue de la Gare 2,2340,maison-wenger-le-noirmont,5d3160a2-c7ac-4934-9663-e3faa6ff2e82,
jura,Delémont,Osteria La Bottega,italien,2,5,5,,,,true,false,unclaimed,Rue de la Prefecture 7,2800,osteria-la-bottega-delemont,0a66122d-0297-40f4-960f-d3c345c7db8d,
jura,Delémont,Restaurant Bistronomique du Midi,gastronomique,3,4.8,5,+41 32 423 80 00,info@hotelrestaurantdumidi.ch,https://hotelrestaurantdumidi.ch,true,true,unclaimed,Place de la Gare 10,2800,restaurant-du-midi-delemont,53c670ad-b70d-4d0e-8c6b-9d64725354de,
jura,Bassecourt,Restaurant du Jura,suisse,1,4,5,+41 32 427 08 00,,https://restaurantdujura.ch,true,false,unclaimed,Rue de la Fenatte 14,2854,restaurant-du-jura-bassecourt,5f9f3268-2832-4a7d-a51d-84b4b3c1f5e1,
jura,Bassecourt,Restaurant du Jura Bassecourt,suisse,2,4.4,152,+41 32 426 91 82,,,true,false,unclaimed,Rue de l'Abbaye 2,2854,restaurant-du-jura-bassecourt-bassecourt,d9d25e13-4548-44d4-ad39-c0b1fd0f27d1,
jura,Courroux,Restaurant du Raisin,suisse,2,4.2,71,+41 32 422 13 67,,http://www.raisincourroux.com/,true,false,unclaimed,Rue du 23 Juin 55,2822,restaurant-du-raisin-courroux,e74ce969-da60-4a57-b24f-8fd427a18800,
jura,Courroux,Restaurant L’étoile,suisse,2,4.8,16,+41 32 422 22 57,,http://restaurant-etoile-courroux.ch/,true,false,unclaimed,Rue du 23 Juin 20,2822,restaurant-letoile-courroux,c158e7e5-4597-4b03-8c8e-5d30b5cf81a3,
jura,Le Noirmont,Restaurant Le Cerf,suisse,2,3.4,5,+41 32 953 13 73,,,true,false,unclaimed,Rue du 23-Juin 2,2340,restaurant-le-cerf-le-noirmont,7cf7165c-8bb7-44d2-8bd4-00555f2d9e42,
jura,Bassecourt,Restaurant Le Suisse,suisse,2,4.1,145,+41 32 426 71 25,,https://www.facebook.com/pizzerialesuisse/,true,false,unclaimed,Rue de la Tannerie 2,2854,restaurant-le-suisse-bassecourt,cef53178-ede4-45eb-81ee-8abc85bd394b,
jura,Courroux,Restaurant le Violat,suisse,2,4.2,138,+41 32 435 12 24,,https://www.restaurantleviolat.ch/,true,false,unclaimed,Le Violat 4,2822,restaurant-le-violat-courroux,65598b07-7404-4a6c-843f-5c66863dcf0e,
jura,Delémont,Restaurant Metropole,francais,3,4.6,5,+41 32 423 41 01,info@restaurant-metropole.ch,https://restaurant-metropole.ch,true,true,unclaimed,Quai de la Sorne 4,2800,restaurant-metropole-delemont,d697bec9-006e-44ba-9dbb-74dac2e15e02,
jura,Delémont,SIAM,thai,2,4.8,5,+41 32 422 08 05,siam.delemont@gmail.com,https://siam-delemont.ch,true,false,unclaimed,Avenue de la Gare 24,2800,siam-delemont,c939cfb5-b322-470a-97a5-f94f80583a9e,
jura,Courrendlin,Steakhouse Le 12,americain,3,4,5,+41 32 436 10 80,,,true,false,unclaimed,Sur Haute-Rive 1,2830,steakhouse-le-12-courrendlin,8aac5d48-4488-4592-a369-ef9a63741d38,
neuchatel,Môtiers,A Cote,suisse,2,5,4,+41 79 240 13 13,,,true,false,unclaimed,Rue Centrale 8,2112,a-cote-motiers,a4ea0005-5a11-477d-bdae-7a09b470a17a,
neuchatel,La Chaux-de-Fonds,Black Drop Coffee et Bar,vegetarien,2,4.7,131,+41 78 909 74 39,,,true,false,unclaimed,Rue du Grenier 5/7,2300,black-drop-coffee-et-bar,dcd7237b-890d-45d0-b5e6-dc5d306d4cbc,
neuchatel,La Chaux-de-Fonds,Brasserie de l Étoile,suisse,2,4,5,+41 32 968 29 54,,,true,false,unclaimed,Rue Fritz-Courvoisier 24,2300,brasserie-de-letoile-la-chaux-de-fonds,fea9287a-f7e3-4b53-aff5-7a155c30401d,
neuchatel,Neuchâtel,Brasserie La Maison du Concert,français,2,4.2,5,+41 32 724 44 44,,,false,false,unclaimed,Faubourg de l Hôpital 18,2000,brasserie-la-maison-du-concert,867aca1d-2e31-4d28-bb6c-cb477732a3af,
neuchatel,Neuchâtel,Brasserie Le Jura,suisse,2,4.2,5,+41 32 725 35 35,,,true,false,unclaimed,Rue de la Treille 7,2000,brasserie-le-jura,52109920-b178-49d1-b35a-b902cb4075ac,
neuchatel,Couvet,Brasserie Les Planes,suisse,2,5,5,+41 32 863 11 65,,,true,false,unclaimed,Rue des Planes 2,2108,brasserie-les-planes-couvet,5df8b550-99bb-48ec-83ab-fd01f8304bef,
neuchatel,Neuchâtel,Café du Cerf,suisse,2,4.2,5,+41 32 725 75 75,,,true,false,unclaimed,Rue du Seyon 17,2000,cafe-du-cerf,b1e2db7d-ff4f-4a73-9a1c-0caca89d8908,
neuchatel,La Chaux-de-Fonds,Chef Falafel (La Chaux-de-Fonds),vegetarien,2,4.9,328,+41 79 199 09 87,info@cheffalafel.com,http://www.cheffalafel.com/,true,false,unclaimed,Pl. de la Gare,2300,chef-falafel-la-chauxdefonds,ac1d9f3c-a158-41a6-8dc2-fa2ecc2b7c1e,
neuchatel,Neuchâtel,Chez Ming,chinois,2,4.8,5,+41 32 721 88 99,reservation@chezming.ch,https://chezming.ch,true,false,unclaimed,Rue de l Hopital 11,2000,chez-ming-neuchatel,7393e583-dcb1-46e7-9bf7-d22777650f93,
neuchatel,Neuchâtel,Da Vinci Ristorante,italien,3,3.8,5,+41 32 724 55 66,info@davinci-neuchatel.ch,https://davinci-neuchatel.ch,true,true,unclaimed,Quai Leopold-Robert 4,2000,da-vinci-neuchatel,92d06016-405d-455e-844c-73ec5e9c8927,
neuchatel,Neuchâtel,El Sombrero,mexicain,2,4.4,5,+41 32 728 55 66,hola@elsombrero.ch,https://elsombrero.ch,true,false,unclaimed,Rue de la Treille 9,2000,el-sombrero-neuchatel,4aabd733-84a1-4043-adca-da36971af241,
neuchatel,Neuchâtel,L Aubier,suisse,3,4.8,5,+41 32 710 18 58,contact@aubier.ch,https://www.aubier.ch,true,false,unclaimed,Rue du Château 1,2000,l-aubier,aa75c13a-5f97-4f91-8f07-e25b49bf6100,
neuchatel,Neuchâtel,L Escale Gourmande,francais,4,5,5,+41 32 722 44 55,reservation@escalegourmande.ch,https://escalegourmande.ch,true,true,unclaimed,Faubourg du Lac 21,2000,escale-gourmande-neuchatel,74840372-bd26-4702-bb14-13454d645711,
neuchatel,La Chaux-de-Fonds,La Ferme des Brandt,suisse,4,4.6,5,+41 32 968 59 89,info@fermedesbrandt.ch,https://fermedesbrandt.ch,true,true,unclaimed,Les Petites-Crosettes 6,2300,ferme-des-brandt-la-chaux-de-fonds,44723032-2c74-4022-9462-51e4fa6a7ccf,
neuchatel,La Chaux-de-Fonds,La Parenthese,gastronomique,3,5,5,+41 32 968 03 89,,,true,false,unclaimed,Rue de l Hotel-de-Ville 114,2300,la-parenthese-la-chaux-de-fonds,144dbd33-d4f2-4517-9916-9d8680ec32de,
neuchatel,La Chaux-de-Fonds,La Pinte Neuchateloise,suisse,2,4.8,5,+41 32 913 20 30,,,false,false,unclaimed,Rue Jaquet-Droz 1,2300,la-pinte-neuchateloise-la-chaux-de-fonds,a0f79152-a645-4d8d-b4a2-ee10b0f8741c,
neuchatel,Neuchâtel,Le Bangkok,thai,2,4.8,5,+41 32 724 55 55,,,true,false,unclaimed,Rue des Terreaux 3,2000,le-bangkok,28e7abcf-fe21-42aa-9b82-94fb34e1e22d,
neuchatel,Neuchâtel,Le Bec Fin,suisse,3,4.8,5,+41 32 724 77 88,contact@lebecfin-ne.ch,https://lebecfin-ne.ch,true,false,unclaimed,Place des Halles 4,2000,le-bec-fin-neuchatel,2c0c0a73-17cd-43a5-8ac1-35b98105e4ad,
neuchatel,La Chaux-de-Fonds,Le Bistro,francais,2,4.6,5,+41 32 914 02 06,info@lebistro-cdf.ch,https://lebistro-cdf.ch,true,false,unclaimed,Place du Marche 8,2300,le-bistro-la-chaux-de-fonds,fcd3f86c-91cc-4be3-80ff-555716e1c8d0,
neuchatel,Neuchâtel,Le Bocca,francais,2,4.8,5,+41 32 725 55 55,,,true,false,unclaimed,Faubourg du Lac 17,2000,le-bocca,4746019a-da13-4fae-b0c3-53db14e0d98d,
neuchatel,Neuchâtel,Le Café du Cerf,suisse,2,4.2,5,+41 32 725 22 33,info@cafeducerf.ch,https://cafeducerf.ch,true,false,unclaimed,Rue du Seyon 8,2000,le-cafe-du-cerf-neuchatel,73568ce1-369d-48ff-85cc-8b7bcb901af7,
neuchatel,Neuchâtel,Le Cardinal,francais,2,5,5,+41 32 725 25 25,,,true,false,unclaimed,Rue du Seyon 4,2000,le-cardinal,509306f9-3a17-418b-bcb3-d30e5b2da2b5,
neuchatel,Neuchâtel,Le Chauffage,suisse,2,4.6,5,+41 32 724 22 22,,,true,false,unclaimed,Faubourg de l Hôpital 10,2000,le-chauffage,aed0e1e3-1028-4781-a905-e7ef9bda36ac,
neuchatel,Neuchâtel,Le Comptoir Libanais,libanais,2,4,5,+41 32 726 33 44,info@comptoirlibanais.ch,https://comptoirlibanais.ch,true,false,unclaimed,Rue des Moulins 5,2000,comptoir-libanais-neuchatel,75bf20db-f8ca-4972-90e5-9a6809ea9ee6,
neuchatel,Le Locle,Le Moka,suisse,2,4.2,5,+41 32 931 80 22,,,true,false,unclaimed,Grande-Rue 32,2400,le-moka-le-locle,08b7104c-a6eb-4872-bd25-ad90c24196fd,
neuchatel,Neuchâtel,Le Poisson Rouge,francais,3,5,5,+41 32 730 11 22,contact@lepoissonrouge.ch,https://lepoissonrouge.ch,true,false,unclaimed,Rue des Epancheurs 16,2000,le-poisson-rouge-neuchatel,4b234f03-594a-4c5b-a253-842620a45d00,
neuchatel,Neuchâtel,Le Tartare,francais,2,4.8,5,+41 32 725 85 85,,,true,false,unclaimed,Rue des Moulins 14,2000,le-tartare,a931b29d-07f2-4aa0-901d-71d46c946b80,
neuchatel,Neuchâtel,Maison du Prussien,gastronomique,3,5,5,+41 32 730 54 54,info@hotel-prussien.ch,https://www.hotel-prussien.ch,true,true,unclaimed,Rue des Tunnels 11,2000,maison-du-prussien,6b5c9cc9-eff4-4bca-abbd-3b33d0620c82,
neuchatel,Neuchâtel,Pizza del Porto,italien,2,4.8,5,+41 32 723 66 77,info@pizzadelporto.ch,https://pizzadelporto.ch,true,false,unclaimed,Rue du Port 7,2000,pizza-del-porto-neuchatel,20146389-4938-4d88-8006-f1fd885c6842,
neuchatel,Neuchâtel,Pizzeria Bellini,italien,1,3.8,5,+41 32 724 11 11,,,true,false,unclaimed,Rue du Seyon 22,2000,pizzeria-bellini,c3f75207-ba65-48c2-af08-8f8e7462dbae,
neuchatel,Neuchâtel,Restaurant Bach et Buck,francais,3,3.8,5,+41 32 725 63 53,,https://www.bachetbuck.ch,true,false,unclaimed,Avenue du Premier-Mars 22,2000,restaurant-bach-et-buck,e879cd0c-3056-4769-89b0-90d43efee766,
neuchatel,Neuchâtel,Restaurant du Poisson,fruits-de-mer,3,4.8,5,+41 32 731 62 31,,,true,false,unclaimed,Rue des Epancheurs 1,2012,restaurant-du-poisson,8ce9677e-0668-4b74-baab-f3b94b2fcfc4,
neuchatel,Le Locle,Restaurant La Croisette,francais,3,4.6,5,+41 32 931 35 30,info@lacroisette.ch,https://lacroisette.ch,true,false,unclaimed,Rue du Marais 10,2400,restaurant-la-croisette-le-locle,edb9d10c-086a-4121-9483-a20fa6b04f92,
neuchatel,Neuchâtel,Restaurant Le Bain des Dames,mediterraneen,3,5,5,+41 32 721 26 55,info@bainsdesdames.ch,https://www.bainsdesdames.ch,true,false,unclaimed,Quai Louis Perrier 1,2000,restaurant-le-bain-des-dames,87ba672e-34fd-42da-9caa-bb520c175228,
neuchatel,Neuchâtel,Restaurant Le Lacustre,suisse,2,4.4,5,+41 32 724 33 33,,,true,false,unclaimed,Quai Léopold-Robert 6,2000,restaurant-le-lacustre,3191a3a2-df86-4479-9fac-a9d9de36bd03,
neuchatel,Fleurier,Salt and Pepper,indien,2,4.2,5,+41 32 860 14 44,,,true,false,unclaimed,Grand-Rue 12,2114,salt-and-pepper-fleurier,6286b595-b1c4-47e9-9f6e-f1319d11ea2d,
neuchatel,Neuchâtel,Sushizen,japonais,3,2.8,5,+41 32 727 11 88,info@sushizen-neuchatel.ch,https://sushizen-neuchatel.ch,true,false,unclaimed,Rue du Chateau 3,2000,sushizen-neuchatel,7adfdbd0-abd4-4bc3-882e-96c28965a4cc,
valais,Sierre,A Brasa,mediterraneen,2,4,5,+41 27 565 30 90,,,false,false,unclaimed,Rue du Bourg 28,3960,a-brasa-sierre,3011681a-f17d-4ece-ab62-0725ed89923f,
valais,Fully,Alambic,italien,2,4.5,344,+41 27 746 15 59,,https://www.facebook.com/people/Restaurant-L-Alambic/100063535721308/?rf=120191068158921#,true,false,unclaimed,Rue du Stade 20,1926,alambic,6660bd84-fb67-4c97-bc5c-33f439decfd9,
valais,Fully,Aristocrate Bar & Restaurant,suisse,2,4.9,129,+41 27 746 14 14,,https://www.laristo.ch/,true,false,unclaimed,Rue de l'Eglise 53,1926,aristocrate-bar-et-restaurant,e78ed400-512b-4130-aafb-b9708bf702d8,
valais,Sion,Arte Pizza Sion,italien,2,4.4,163,+41 27 322 95 95,,https://www.arte-pizza.ch/online-ordering,true,false,unclaimed,Av. de Tourbillon 26,1950,arte-pizza-sion,cf7552e0-c412-4610-9caa-f69d588fd75a,
valais,Champéry,At'Home,suisse,2,4.6,307,+41 24 565 10 08,contact@athome-champery.ch,https://athome-champery.ch/,true,false,unclaimed,Rue du Village 62,1874,athome,b2c08af3-714b-4801-8ca7-930747553cf3,
valais,Sion,Au Cheval Blanc,suisse,2,4.8,5,+41 27 322 18 67,info@au-cheval-blanc.ch,https://www.au-cheval-blanc.ch,true,false,unclaimed,Rue du Grand-Pont 23,1950,au-cheval-blanc,d35e8965-10ce-4db2-acab-34aa0f2171d8,
valais,Sierre,Au Terminus,suisse,2,4.6,120,+41 27 455 13 51,info@hotel-terminus.ch,https://hotel-terminus.ch/,true,false,unclaimed,Rue du Bourg 1,3960,au-terminus,d27a42a7-7cd5-4a23-bb8b-41cc7997a230,
valais,Haute-Nendaz,Au Vieux Nendaz,francais,2,4.7,260,+41 27 288 21 89,,https://www.auvieuxnendaz.ch/,true,false,unclaimed,Rte de Siviez 137,1997,au-vieux-nendaz,81ae6647-82f5-4a61-a062-38136b6ce6ee,
valais,Bagnes,Au Vieux Verbier,suisse,2,4.3,269,+41 27 771 16 68,,https://www.verbier.ch/offres/au-vieux-verbier-verbier-fr-2923032/,true,false,unclaimed,Rue de Médran 43,1936,au-vieux-verbier,f125baf9-9ea5-4350-b812-030189749093,
valais,Crans-Montana,Auberge Le Petit Paradis,suisse,2,5,5,+41 27 481 21 43,info@petit-paradis.com,https://petit-paradis.com,true,false,unclaimed,Route de la Moubra 60,3963,petit-paradis-crans-montana,c46f5f7e-1627-4c14-b3bf-e97acf4d9707,
valais,Sierre,Bar Le 17:30,suisse,2,4.7,15,+41 27 565 90 60,,http://www.brasserie-le-national.ch/bar-le-1730/,true,false,unclaimed,Rte de Sion 1,3960,bar-le-1730,890ef244-16d3-49a4-bbbd-203857f5430d,
valais,Sion,Bouillon de la Cotsette,italien,2,4.9,87,+41 27 321 14 32,,http://restaurantbouilloncotsette.ch/,true,false,unclaimed,Rue de la Cotsette 2,1950,bouillon-de-la-cotsette,5a6b50ec-1f85-468e-837f-3d868fdc6141,
valais,Sierre,Brasserie Hoppy People,suisse,2,4.9,67,,,http://www.hoppypeople.com/,true,false,unclaimed,Rue des Sablons 11,3960,brasserie-hoppy-people,5131a751-7fc1-49df-a84d-244f309bf08e,
valais,Sierre,Brasserie La Sierrvoise,suisse,2,4.7,63,+41 27 456 59 08,info@sierrvoise.ch,http://www.sierrvoise.ch/,true,false,unclaimed,Z.I,3960,brasserie-la-sierrvoise,8a781721-014f-4b9f-aee0-ac34efb743ad,
valais,Monthey,Brasserie La Verrerie,francais,2,4.4,5,+41 24 471 66 66,,,true,false,unclaimed,Route de Collombey 15,1870,brasserie-la-verrerie,d10ddee3-8ca1-4509-af7f-db09f5b9f739,
valais,Sion,Brasserie Le Comptoir,suisse,2,5,5,+41 27 321 21 63,info@bar-lecomptoir.ch,https://bar-lecomptoir.ch,true,false,unclaimed,Place de la Planta,1950,brasserie-le-comptoir,33f7a99d-a18c-4a1d-9011-7612e4a09ac4,
valais,Sierre,Café d'Anniviers,suisse,2,4.3,578,+41 27 455 14 78,,https://www.facebook.com/anniviers44,true,false,unclaimed,Rte du Simplon 44,3960,cafe-danniviers,386511ff-7491-4a34-b935-b5bed50f0369,
valais,Sion,Café de la Place,suisse,1,3.2,5,+41 27 322 18 26,,,true,false,unclaimed,Place du Midi 30,1950,cafe-de-la-place,7b760629-3994-48ba-875e-e418f322611e,
valais,Monthey,Café des Alpes,suisse,1,5,5,+41 24 472 11 11,,,true,false,unclaimed,Place du Marché 2,1870,cafe-des-alpes,950af30c-b700-48c1-850d-9f944b0d0334,
valais,Fully,Café des Amis,suisse,2,4.3,255,+41 27 746 18 95,,http://www.facebook.com/cafedesamisfully,true,false,unclaimed,Rte de Saillon 142,1926,cafe-des-amis,0122c22d-a624-457d-b74b-08e249d2a6ad,
valais,Champéry,Café du Nord,suisse,2,4.5,297,+41 24 479 11 26,contact@lenord.ch,http://www.lenord.ch/,true,false,unclaimed,Rue du Village 106,1874,cafe-du-nord,f7a3bdbc-bd04-40ad-af9b-c06147c50d90,
valais,Fully,Café restaurant de l’Union,suisse,2,4.5,54,+41 79 508 17 61,,https://fullytourisme.ch/fr/places/7652,true,false,unclaimed,Rte de Mazembre 85,1926,cafe-restaurant-de-lunion,eeb6cf63-a0d2-4166-8c15-c20921799554,
valais,Fully,Café Restaurant Le Central,suisse,2,4.4,91,+41 27 746 34 83,info@restaurantlecentral.ch,https://www.restaurantlecentral.ch/,true,false,unclaimed,Rue de l'Eglise 51,1926,cafe-restaurant-le-central,9996201f-816d-4275-8656-149a0e3d3790,
valais,Fully,Café-restaurant de l'Avenir,suisse,2,4.5,174,+41 27 746 12 96,,http://www.lavenirfully.ch/,true,false,unclaimed,Rte de Martigny 1,1926,caferestaurant-de-lavenir,ff59bef3-2a4b-4c49-be25-60fffc872c15,
valais,Sierre,Café-restaurant du Petit Lac,suisse,2,4.7,205,+41 27 556 16 00,,http://dupetitlac.ch/,true,false,unclaimed,Rte des Lacs 20,3960,caferestaurant-du-petit-lac,e79eeb19-ccf4-475d-9c4f-70816ad501c0,
valais,Champéry,Cantine des Rives,suisse,2,4.6,513,+41 24 479 11 71,,,true,false,unclaimed,Rte des Rives 12,1874,cantine-des-rives,ef0b59e4-88fa-4732-bc72-67b6214c6c5c,
valais,Sierre,Carbonia,italien,2,3.6,5,+41 27 455 00 15,,,true,false,unclaimed,Chemin de l Ancien-Cimetiere 2,3960,carbonia-sierre,58aff26a-fcf5-45b6-a439-d2fee8d39bce,
valais,Sion,CASERNES25 RESTAURANT PIZZERIA BAR,italien,2,4.5,131,+41 27 304 55 92,info@casernes25.ch,https://www.casernes25.ch/,true,false,unclaimed,Rue des Casernes 25,1950,casernes25-restaurant-pizzeria-bar,525e56d5-f035-4e75-9da9-f8b352a2ae38,
valais,Sierre,Château de Villa,suisse,2,4.6,813,+41 27 455 18 96,info@chateaudevilla.ch,http://www.chateaudevilla.ch/,true,false,unclaimed,Rue Sainte-Catherine 4,3960,chateau-de-villa,ea5952d9-8b94-4cbc-82ac-397ec9057ddc,
valais,Bagnes,Chez Dany,americain,2,4.4,475,+41 27 771 25 24,,http://www.chezdany.ch/,true,false,unclaimed,Ham. de Clambin 10,1936,chez-dany,41822eaa-dddc-4f30-a9f0-2326d93467f1,
valais,Nendaz,Chez Hasan Tacos&Kebab HAUT NENDAZ,suisse,2,5,207,+41 78 310 03 07,,,true,false,unclaimed,Les Ecluses 5,1997,chez-hasan-tacosetkebab-haut-nendaz,08d3c8a5-5df9-42fe-8e01-d211d71d700f,
valais,Fully,Chez Pepone,italien,2,4.1,701,+41 27 746 65 65,info@chezpepone.ch,https://www.chezpepone.ch/,true,false,unclaimed,Rue Maison de Commune 7,1926,chez-pepone,26490f4f-6347-488a-a53c-22bb1e909ad4,
valais,Sierre,Chez Ta Mère,suisse,2,4.5,73,+41 27 455 11 92,info@cheztamere.ch,https://cheztamere.ch/,true,false,unclaimed,Av. du Général Guisan 7,3960,chez-ta-mere,597e9082-df30-4da4-94dc-36889a98f8c3,
valais,Champéry,Croix-de-Culet,suisse,2,4.3,345,+41 24 479 23 34,,https://www.lered.ch/,true,false,unclaimed,Rte de Planachaux 160,1874,croixdeculet,0c527d59-bdac-47f6-9c70-87ca2c35552f,
valais,Sion,Digregorio restaurant pizzeria,italien,2,4.5,464,+41 77 908 30 98,,https://www.facebook.com/digregoriosion/,true,false,unclaimed,Rte de Vissigen 44,1950,digregorio-restaurant-pizzeria,5eca3876-ac9c-4364-9a5a-f9f4f4891cf2,
valais,Martigny,Fratelli,italien,2,4.8,57,+41 27 552 04 77,,https://www.instagram.com/fratelli_cantina_italiana_1920/,true,false,unclaimed,Rue du Léman 15,1920,fratelli,ce68efe7-16cd-4215-bd5b-12b8cfe34872,
valais,Haute-Nendaz,Grill Mountain Restaurant - Nendaz,americain,2,4.9,494,+41 78 207 24 75,,https://www.legrillmountain.ch/,true,false,unclaimed,Rte des Ecluses 7,1997,grill-mountain-restaurant-nendaz,0f44874e-0c25-47cc-b355-f3f70a2bd141,
valais,Martigny,Itoya,japonais,2,4.7,66,+41 27 722 88 98,info@itoyamartigny.ch,http://www.itoyamartigny.ch/,true,false,unclaimed,Av. de la Gare 37,1920,itoya,0555f372-1c53-4fb4-95c7-9bb9ad459390,
valais,Monthey,Kebab Palace,turc,1,4.4,5,+41 24 471 88 88,,,true,false,unclaimed,Rue du Bourg 8,1870,kebab-palace,41274239-30ab-44dc-8006-3ab6ac3261cc,
valais,Sion,L Enclos de Valère,suisse,3,5,5,+41 27 323 32 30,restaurant@enclosdevalere.ch,https://www.enclosdevalere.ch,true,true,unclaimed,Rue des Châteaux 18,1950,l-enclos-de-valere,85356aa7-7c37-4f0c-b1f9-5704f1a652ed,
valais,Verbier,L'Ecurie Restaurant,suisse,2,4.6,403,+41 27 771 27 60,,http://www.restaurantecurie.ch/,true,false,unclaimed,Pl. Centrale 18,1936,lecurie-restaurant,1c3bd039-83c2-417e-aab8-11c77d496179,
valais,Fully,La boutique du vin,suisse,2,4.7,159,+41 27 565 05 00,,https://laboutiqueduvin.ch/,true,false,unclaimed,Rue de la Poste 23,1926,la-boutique-du-vin,22a4af33-f8b9-4f15-b7c2-7eca1fe209dc,
valais,Haute-Nendaz,La Cabane,suisse,2,4.2,530,+41 27 288 20 11,info@nendaz.ch,https://www.nendaz.ch/fr/P75255/restaurant-la-cabane,true,false,unclaimed,Rte des Ecluses 28,1997,la-cabane,1c832388-98a7-4cb3-8fa3-96c27f79ad89,
valais,Crans-Montana,La Ferme Saint-Amour,gastronomique,3,4.6,5,+41 27 588 02 89,,https://lafermesaintamour.com,true,true,unclaimed,Rue du Prado 4,3963,restaurant-la-ferme-saint-amour-crans-montana,ddb20740-546a-4bb0-a5d1-affac90a5310,
valais,Martigny,La Nonna,italien,2,4.2,1216,+41 27 722 11 89,info@lanonnamartigny.ch,https://www.lanonnamartigny.ch/,true,false,unclaimed,Pl. Centrale 5,1920,la-nonna,2c134f63-6414-43b6-9463-272f6b64dab2,
valais,Monthey,La Piazza,italien,2,5,5,+41 24 472 11 22,info@lapiazza-monthey.ch,https://lapiazza-monthey.ch,true,false,unclaimed,Rue du Chateau 7,1870,la-piazza-monthey,21b8fed6-a3ff-47c4-9c48-5fea98fdf8b4,
valais,Sion,La Rose de l'Ouest,italien,2,4.6,316,+41 27 565 25 51,,https://www.larosedelouest.ch/,true,false,unclaimed,Rue de Lausanne 73,1950,la-rose-de-louest,01e70824-96e8-4124-9ce4-9ade59075e33,
valais,Sion,La Sitterie,suisse,3,5,5,+41 27 203 22 12,,https://www.lasitterie.ch,true,false,unclaimed,Route du Rawyl 41,1950,la-sitterie,10a53cb5-c1c3-47a3-b23f-d0c69feaa96b,
valais,Sierre,La Table de Lionel - Table d'hôtes - Marchés de Sierre Sion Martigny & Monthey,vegetarien,2,5,17,+41 78 764 26 48,,http://www.latabledelionel.com/,true,false,unclaimed,Rue de Villa 2,3960,la-table-de-lionel--table-dhotes--marches-de-sierre-sion-martigny--monthey,a78b8a77-7a70-45e0-808e-61301be62d44,
valais,Verbier,La Table Verbier,francais,2,4.7,158,+41 27 771 66 66,info@latableverbier.ch,https://www.latableverbier.ch/,true,false,unclaimed,Chem. des Esserts 5,1936,la-table-verbier,1455fe64-65d6-4640-9400-95dd886fc267,
valais,Haute-Nendaz,La Taverne de l'Alpée,suisse,2,4.6,454,+41 27 288 60 00,resto@tavernedelalpee.ch,http://www.tavernedelalpee.ch/,true,false,unclaimed,Rte de la Télécabine 5,1997,la-taverne-de-lalpee,80719111-26de-41dd-aa22-7c19b57ef85b,
valais,Sierre,La Taverne Sierroise,suisse,2,4.7,188,+41 27 455 14 05,info@la-taverne-sierroise.ch,https://la-taverne-sierroise.ch/,true,false,unclaimed,Rte de Sion 6,3960,la-taverne-sierroise,5affaa41-f14f-4dd9-9def-efda87c5929d,
valais,Nendaz,La Trattoria,italien,2,4.3,150,+41 27 288 12 68,info@nendaz.ch,https://www.nendaz.ch/fr/P75265/restaurant-la-trattoria,true,false,unclaimed,Rte des Ecluses 24,1997,la-trattoria,9ae2d1b1-a959-4ace-8e9a-5874d9019327,
valais,Monthey,La Trattoria di Maria,italien,2,4.2,5,+41 24 472 44 55,info@trattoriamaria.ch,https://trattoriamaria.ch,true,false,unclaimed,Avenue de la Gare 8,1870,trattoria-di-maria-monthey,2fb5b173-4b68-4ddc-a9a7-580deca26a18,
